AnalogicStandaloneType2_20190616.log:2019-06-16 04:18:57.923769, INFO, BHS_INTF, LinkRequestCommand: bag [0000000000000285] is in the window to link with internal bag_id [000050070], scan state: NotScanned, travel dist: 1638.00, beam_diff: 48.00 entry pos: 130810.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:19:04.669538, INFO, BHS_INTF, LinkRequestCommand: bag [00000000000001a9] is in the window to link with internal bag_id [000050071], scan state: NotScanned, travel dist: 1626.00, beam_diff: 36.00 entry pos: 131831.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:19:17.719051, INFO, BHS_INTF, LinkRequestCommand: bag [00000000000002d3] is in the window to link with internal bag_id [000050072], scan state: NotScanned, travel dist: 1631.00, beam_diff: 41.00 entry pos: 133780.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:20:16.404276, INFO, BHS_INTF, LinkRequestCommand: bag [00000000000003f3] is in the window to link with internal bag_id [000050075], scan state: NotScanned, travel dist: 1661.00, beam_diff: 71.00 entry pos: 137546.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:20:23.621910, INFO, BHS_INTF, LinkRequestCommand: bag [0000000000000404] is in the window to link with internal bag_id [000050076], scan state: NotScanned, travel dist: 1639.00, beam_diff: 49.00 entry pos: 138646.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:21:20.923951, INFO, BHS_INTF, LinkRequestCommand: bag [00000000000001cd] is in the window to link with internal bag_id [000050077], scan state: NotScanned, travel dist: 1637.00, beam_diff: 47.00 entry pos: 139859.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:22:02.621307, INFO, BHS_INTF, LinkRequestCommand: bag [0000000000000287] is in the window to link with internal bag_id [000050080], scan state: NotScanned, travel dist: 1621.00, beam_diff: 31.00 entry pos: 142171.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:22:10.865655, INFO, BHS_INTF, LinkRequestCommand: bag [000000000000019c] is in the window to link with internal bag_id [000050081], scan state: NotScanned, travel dist: 1641.00, beam_diff: 51.00 entry pos: 143384.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:22:41.904453, INFO, BHS_INTF, LinkRequestCommand: bag [__I__4271793] is in the window to link with internal bag_id [000050083], scan state: StartedUnlinked, travel dist: 1625.00, beam_diff: 35.00 entry pos: 146036.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:24:19.485422, INFO, BHS_INTF, LinkRequestCommand: bag [00000000000003ec] is in the window to link with internal bag_id [000050085], scan state: NotScanned, travel dist: 1638.00, beam_diff: 48.00 entry pos: 157421.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:24:26.192344, INFO, BHS_INTF, LinkRequestCommand: bag [0000000000000408] is in the window to link with internal bag_id [000050086], scan state: NotScanned, travel dist: 1629.00, beam_diff: 39.00 entry pos: 158432.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:24:33.079071, INFO, BHS_INTF, LinkRequestCommand: bag [00000000000001db] is in the window to link with internal bag_id [000050087], scan state: NotScanned, travel dist: 1638.00, beam_diff: 48.00 entry pos: 159450.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:24:52.444416, INFO, BHS_INTF, LinkRequestCommand: bag [00000000000003f2] is in the window to link with internal bag_id [000050088], scan state: NotScanned, travel dist: 1639.00, beam_diff: 49.00 entry pos: 162350.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:25:04.245993, INFO, BHS_INTF, LinkRequestCommand: bag [00000000000003f1] is in the window to link with internal bag_id [000050089], scan state: NotScanned, travel dist: 1642.00, beam_diff: 52.00 entry pos: 164113.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:25:23.649268, INFO, BHS_INTF, LinkRequestCommand: bag [000000000000028f] is in the window to link with internal bag_id [000050090], scan state: NotScanned, travel dist: 1650.00, beam_diff: 60.00 entry pos: 167013.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:25:33.123202, INFO, BHS_INTF, LinkRequestCommand: bag [00000000000001e9] is in the window to link with internal bag_id [000050091], scan state: NotScanned, travel dist: 1636.00, beam_diff: 46.00 entry pos: 168447.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:25:41.906906, INFO, BHS_INTF, LinkRequestCommand: bag [0000000000000285] is in the window to link with internal bag_id [000050092], scan state: NotScanned, travel dist: 1629.00, beam_diff: 39.00 entry pos: 169768.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:25:51.533420, INFO, BHS_INTF, LinkRequestCommand: bag [00000000000001de] is in the window to link with internal bag_id [000050093], scan state: NotScanned, travel dist: 1630.00, beam_diff: 40.00 entry pos: 171207.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:26:23.131380, INFO, BHS_INTF, LinkRequestCommand: bag [00000000000001dc] is in the window to link with internal bag_id [000050094], scan state: NotScanned, travel dist: 1674.00, beam_diff: 84.00 entry pos: 174046.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:26:38.498947, INFO, BHS_INTF, LinkRequestCommand: bag [00000000000003eb] is in the window to link with internal bag_id [000050095], scan state: NotScanned, travel dist: 1636.00, beam_diff: 46.00 entry pos: 176386.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:26:48.629628, INFO, BHS_INTF, LinkRequestCommand: bag [000000000000018f] is in the window to link with internal bag_id [000050096], scan state: NotScanned, travel dist: 1653.00, beam_diff: 63.00 entry pos: 177884.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:26:55.147772, INFO, BHS_INTF, LinkRequestCommand: bag [000000000000019f] is in the window to link with internal bag_id [000050097], scan state: NotScanned, travel dist: 1619.00, beam_diff: 29.00 entry pos: 178893.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:27:28.014421, INFO, BHS_INTF, LinkRequestCommand: bag [00000000000002df] is in the window to link with internal bag_id [000050098], scan state: NotScanned, travel dist: 1677.00, beam_diff: 87.00 entry pos: 181570.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:27:38.207171, INFO, BHS_INTF, LinkRequestCommand: bag [00000000000001a5] is in the window to link with internal bag_id [000050099], scan state: NotScanned, travel dist: 1652.00, beam_diff: 62.00 entry pos: 183121.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:27:45.161821, INFO, BHS_INTF, LinkRequestCommand: bag [00000000000003f0] is in the window to link with internal bag_id [000050100], scan state: NotScanned, travel dist: 1642.00, beam_diff: 52.00 entry pos: 184172.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:27:56.021615, INFO, BHS_INTF, LinkRequestCommand: bag [0000000000000403] is in the window to link with internal bag_id [000050101], scan state: NotScanned, travel dist: 1632.00, beam_diff: 42.00 entry pos: 185808.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:28:06.136304, INFO, BHS_INTF, LinkRequestCommand: bag [00000000000002dd] is in the window to link with internal bag_id [000050102], scan state: NotScanned, travel dist: 1641.00, beam_diff: 51.00 entry pos: 187314.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:28:18.073894, INFO, BHS_INTF, LinkRequestCommand: bag [00000000000003e9] is in the window to link with internal bag_id [000050103], scan state: NotScanned, travel dist: 1646.00, beam_diff: 56.00 entry pos: 189097.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:28:40.090122, INFO, BHS_INTF, LinkRequestCommand: bag [000000000000019e] is in the window to link with internal bag_id [000050104], scan state: NotScanned, travel dist: 1648.00, beam_diff: 58.00 entry pos: 192398.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:28:54.334769, INFO, BHS_INTF, LinkRequestCommand: bag [000000000000028c] is in the window to link with internal bag_id [000050105], scan state: NotScanned, travel dist: 1618.00, beam_diff: 28.00 entry pos: 194564.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:29:03.671332, INFO, BHS_INTF, LinkRequestCommand: bag [0000000000000289] is in the window to link with internal bag_id [000050106], scan state: NotScanned, travel dist: 1635.00, beam_diff: 45.00 entry pos: 195943.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:29:11.601018, INFO, BHS_INTF, LinkRequestCommand: bag [000000000000018b] is in the window to link with internal bag_id [000050107], scan state: NotScanned, travel dist: 1618.00, beam_diff: 28.00 entry pos: 197145.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:29:43.527014, INFO, BHS_INTF, LinkRequestCommand: bag [00000000000001aa] is in the window to link with internal bag_id [000050108], scan state: NotScanned, travel dist: 1635.00, beam_diff: 45.00 entry pos: 198667.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:30:13.752074, INFO, BHS_INTF, LinkRequestCommand: bag [0000000000000290] is in the window to link with internal bag_id [000050109], scan state: NotScanned, travel dist: 1638.00, beam_diff: 48.00 entry pos: 200627.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:30:20.528887, INFO, BHS_INTF, LinkRequestCommand: bag [00000000000001df] is in the window to link with internal bag_id [000050110], scan state: NotScanned, travel dist: 1670.00, beam_diff: 80.00 entry pos: 201610.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:30:27.626146, INFO, BHS_INTF, LinkRequestCommand: bag [00000000000001d6] is in the window to link with internal bag_id [000050111], scan state: NotScanned, travel dist: 1642.00, beam_diff: 52.00 entry pos: 202698.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:30:47.818862, INFO, BHS_INTF, LinkRequestCommand: bag [0000000000000288] is in the window to link with internal bag_id [000050112], scan state: NotScanned, travel dist: 1642.00, beam_diff: 52.00 entry pos: 203705.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:30:59.033661, INFO, BHS_INTF, LinkRequestCommand: bag [0000000000000400] is in the window to link with internal bag_id [000050113], scan state: NotScanned, travel dist: 1633.00, beam_diff: 43.00 entry pos: 205391.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:31:30.987679, INFO, BHS_INTF, LinkRequestCommand: bag [00000000000002e1] is in the window to link with internal bag_id [000050114], scan state: NotScanned, travel dist: 1638.00, beam_diff: 48.00 entry pos: 207628.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:31:37.919471, INFO, BHS_INTF, LinkRequestCommand: bag [0000000000000184] is in the window to link with internal bag_id [000050115], scan state: NotScanned, travel dist: 1636.00, beam_diff: 46.00 entry pos: 208667.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:32:11.157310, INFO, BHS_INTF, LinkRequestCommand: bag [0000000000000409] is in the window to link with internal bag_id [000050116], scan state: NotScanned, travel dist: 1629.00, beam_diff: 39.00 entry pos: 209708.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:32:21.044106, INFO, BHS_INTF, LinkRequestCommand: bag [0000000000000403] is in the window to link with internal bag_id [000050117], scan state: NotScanned, travel dist: 1638.00, beam_diff: 48.00 entry pos: 211177.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:32:27.723193, INFO, BHS_INTF, LinkRequestCommand: bag [00000000000001ae] is in the window to link with internal bag_id [000050118], scan state: NotScanned, travel dist: 1627.00, beam_diff: 37.00 entry pos: 212188.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:32:35.109579, INFO, BHS_INTF, LinkRequestCommand: bag [0000000000000183] is in the window to link with internal bag_id [000050119], scan state: NotScanned, travel dist: 1624.00, beam_diff: 34.00 entry pos: 213297.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:32:42.208501, INFO, BHS_INTF, LinkRequestCommand: bag [00000000000001d8] is in the window to link with internal bag_id [000050120], scan state: NotScanned, travel dist: 1637.00, beam_diff: 47.00 entry pos: 214346.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:33:02.449080, INFO, BHS_INTF, LinkRequestCommand: bag [00000000000003fe] is in the window to link with internal bag_id [000050121], scan state: NotScanned, travel dist: 1641.00, beam_diff: 51.00 entry pos: 215336.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:33:14.077863, INFO, BHS_INTF, LinkRequestCommand: bag [00000000000003ee] is in the window to link with internal bag_id [000050122], scan state: NotScanned, travel dist: 1642.00, beam_diff: 52.00 entry pos: 217077.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:33:20.832259, INFO, BHS_INTF, LinkRequestCommand: bag [0000000000000407] is in the window to link with internal bag_id [000050123], scan state: NotScanned, travel dist: 1640.00, beam_diff: 50.00 entry pos: 218091.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:33:29.715969, INFO, BHS_INTF, LinkRequestCommand: bag [0000000000000405] is in the window to link with internal bag_id [000050124], scan state: NotScanned, travel dist: 1641.00, beam_diff: 51.00 entry pos: 219421.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:33:39.991630, INFO, BHS_INTF, LinkRequestCommand: bag [00000000000001dd] is in the window to link with internal bag_id [000050125], scan state: NotScanned, travel dist: 1647.00, beam_diff: 57.00 entry pos: 220955.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:33:59.101530, INFO, BHS_INTF, LinkRequestCommand: bag [0000000000000402] is in the window to link with internal bag_id [000050126], scan state: NotScanned, travel dist: 1646.00, beam_diff: 56.00 entry pos: 223823.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:34:06.956738, INFO, BHS_INTF, LinkRequestCommand: bag [00000000000001e1] is in the window to link with internal bag_id [000050127], scan state: NotScanned, travel dist: 1633.00, beam_diff: 43.00 entry pos: 225013.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:34:13.694470, INFO, BHS_INTF, LinkRequestCommand: bag [00000000000001a1] is in the window to link with internal bag_id [000050128], scan state: NotScanned, travel dist: 1637.00, beam_diff: 47.00 entry pos: 226016.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:34:25.257264, INFO, BHS_INTF, LinkRequestCommand: bag [00000000000002d2] is in the window to link with internal bag_id [000050129], scan state: NotScanned, travel dist: 1634.00, beam_diff: 44.00 entry pos: 227748.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:34:32.048095, INFO, BHS_INTF, LinkRequestCommand: bag [00000000000003f0] is in the window to link with internal bag_id [000050130], scan state: NotScanned, travel dist: 1644.00, beam_diff: 54.00 entry pos: 228756.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:34:51.817321, INFO, BHS_INTF, LinkRequestCommand: bag [00000000000002df] is in the window to link with internal bag_id [000050131], scan state: NotScanned, travel dist: 1633.00, beam_diff: 43.00 entry pos: 229803.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:35:12.929636, INFO, BHS_INTF, LinkRequestCommand: bag [000000000000018c] is in the window to link with internal bag_id [000050132], scan state: NotScanned, travel dist: 1665.00, beam_diff: 75.00 entry pos: 230809.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:35:19.696656, INFO, BHS_INTF, LinkRequestCommand: bag [000000000000019c] is in the window to link with internal bag_id [000050133], scan state: NotScanned, travel dist: 1657.00, beam_diff: 67.00 entry pos: 231829.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:35:26.231567, INFO, BHS_INTF, LinkRequestCommand: bag [0000000000000292] is in the window to link with internal bag_id [000050134], scan state: NotScanned, travel dist: 1636.00, beam_diff: 46.00 entry pos: 232826.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:35:33.930910, INFO, BHS_INTF, LinkRequestCommand: bag [000000000000018f] is in the window to link with internal bag_id [000050135], scan state: NotScanned, travel dist: 1636.00, beam_diff: 46.00 entry pos: 233974.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:35:40.447948, INFO, BHS_INTF, LinkRequestCommand: bag [00000000000003eb] is in the window to link with internal bag_id [000050136], scan state: NotScanned, travel dist: 1634.00, beam_diff: 44.00 entry pos: 234952.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:36:00.595286, INFO, BHS_INTF, LinkRequestCommand: bag [000000000000019f] is in the window to link with internal bag_id [000050137], scan state: NotScanned, travel dist: 1638.00, beam_diff: 48.00 entry pos: 235939.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:36:46.718574, INFO, BHS_INTF, LinkRequestCommand: bag [00000000000001dc] is in the window to link with internal bag_id [000050138], scan state: NotScanned, travel dist: 1633.00, beam_diff: 43.00 entry pos: 238657.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:36:56.676522, INFO, BHS_INTF, LinkRequestCommand: bag [00000000000001de] is in the window to link with internal bag_id [000050139], scan state: NotScanned, travel dist: 1642.00, beam_diff: 52.00 entry pos: 240144.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:37:23.598562, INFO, BHS_INTF, LinkRequestCommand: bag [0000000000000190] is in the window to link with internal bag_id [000050140], scan state: NotScanned, travel dist: 1640.00, beam_diff: 50.00 entry pos: 244203.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:37:30.381240, INFO, BHS_INTF, LinkRequestCommand: bag [00000000000001da] is in the window to link with internal bag_id [000050141], scan state: NotScanned, travel dist: 1648.00, beam_diff: 58.00 entry pos: 245211.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:37:36.835026, INFO, BHS_INTF, LinkRequestCommand: bag [0000000000000191] is in the window to link with internal bag_id [000050142], scan state: NotScanned, travel dist: 1630.00, beam_diff: 40.00 entry pos: 246197.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:38:28.069387, INFO, BHS_INTF, LinkRequestCommand: bag [0000000000000285] is in the window to link with internal bag_id [000050143], scan state: NotScanned, travel dist: 1666.00, beam_diff: 76.00 entry pos: 249203.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:38:35.147165, INFO, BHS_INTF, LinkRequestCommand: bag [000000000000028f] is in the window to link with internal bag_id [000050144], scan state: NotScanned, travel dist: 1651.00, beam_diff: 61.00 entry pos: 250281.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:38:41.822170, INFO, BHS_INTF, LinkRequestCommand: bag [000000000000040a] is in the window to link with internal bag_id [000050145], scan state: NotScanned, travel dist: 1641.00, beam_diff: 51.00 entry pos: 251292.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:39:14.057993, INFO, BHS_INTF, LinkRequestCommand: bag [00000000000003f3] is in the window to link with internal bag_id [000050146], scan state: NotScanned, travel dist: 1664.00, beam_diff: 74.00 entry pos: 254186.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:39:20.822704, INFO, BHS_INTF, LinkRequestCommand: bag [00000000000003f1] is in the window to link with internal bag_id [000050147], scan state: NotScanned, travel dist: 1644.00, beam_diff: 54.00 entry pos: 255223.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:39:28.624464, INFO, BHS_INTF, LinkRequestCommand: bag [00000000000003f2] is in the window to link with internal bag_id [000050148], scan state: NotScanned, travel dist: 1641.00, beam_diff: 51.00 entry pos: 256397.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:39:35.235347, INFO, BHS_INTF, LinkRequestCommand: bag [0000000000000401] is in the window to link with internal bag_id [000050149], scan state: NotScanned, travel dist: 1641.00, beam_diff: 51.00 entry pos: 257391.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:39:42.909036, INFO, BHS_INTF, LinkRequestCommand: bag [00000000000002de] is in the window to link with internal bag_id [000050150], scan state: NotScanned, travel dist: 1641.00, beam_diff: 51.00 entry pos: 258544.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:39:50.360871, INFO, BHS_INTF, LinkRequestCommand: bag [0000000000000408] is in the window to link with internal bag_id [000050151], scan state: NotScanned, travel dist: 1647.00, beam_diff: 57.00 entry pos: 259657.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:40:08.238066, INFO, BHS_INTF, LinkRequestCommand: bag [00000000000001db] is in the window to link with internal bag_id [000050152], scan state: NotScanned, travel dist: 1624.00, beam_diff: 34.00 entry pos: 262372.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:40:16.291918, INFO, BHS_INTF, LinkRequestCommand: bag [00000000000003ec] is in the window to link with internal bag_id [000050153], scan state: NotScanned, travel dist: 1629.00, beam_diff: 39.00 entry pos: 263577.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:40:33.158520, INFO, BHS_INTF, LinkRequestCommand: bag [0000000000000293] is in the window to link with internal bag_id [000050154], scan state: NotScanned, travel dist: 1636.00, beam_diff: 46.00 entry pos: 266108.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:40:46.584213, INFO, BHS_INTF, LinkRequestCommand: bag [00000000000001cd] is in the window to link with internal bag_id [000050155], scan state: NotScanned, travel dist: 1633.00, beam_diff: 43.00 entry pos: 268131.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:40:55.503850, INFO, BHS_INTF, LinkRequestCommand: bag [0000000000000291] is in the window to link with internal bag_id [000050156], scan state: NotScanned, travel dist: 1645.00, beam_diff: 55.00 entry pos: 269461.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:41:02.516564, INFO, BHS_INTF, LinkRequestCommand: bag [0000000000000287] is in the window to link with internal bag_id [000050157], scan state: NotScanned, travel dist: 1632.00, beam_diff: 42.00 entry pos: 270528.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:41:22.755927, INFO, BHS_INTF, LinkRequestCommand: bag [00000000000002d3] is in the window to link with internal bag_id [000050158], scan state: NotScanned, travel dist: 1639.00, beam_diff: 49.00 entry pos: 273566.00
AnalogicStandaloneType2_20190616.log:2019-06-16 04:41:30.583719, INFO, BHS_INTF, LinkRequestCommand: bag [00000000000003ff] is in the window to link with internal bag_id [000050159], scan state: NotScanned, travel dist: 1637.00, beam_diff: 47.00 entry pos: 274746.00
